Packageid,HouseName,Facade,Brand,Storey,CarSpaces,Price,Study,Ensuite,BedRooms,BathRooms,LandSize,BlockType,HouseSize
222283,Caulfield,Drysdale,Gen,Single,2,694717,0,1,3,2,494,Corner,207
222284,Cremorne,Drysdale,Gen,Single,2,632900,0,1,4,2,494,Corner,177
222292,Ashwood,Monet,Gen,Double,2,786447,1,1,4,2,494,Corner,298
222293,Mckinnon,Rainforest,Gen,Double,2,779647,1,1,3,2,494,Corner,259
222294,Fitzroy,Monet,Gen,Double,2,775300,1,1,4,2,494,Corner,323
222295,Hawthorn,Monet,Gen,Double,2,790257,1,1,4,2,494,Corner,333
222308,Portsea,Urban,Gen,Double,2,569590,1,1,4,2,336,Regular,298
222310,Kooyong,Nolan,Gen,Single,2,556700,0,1,4,2,400,Regular,224
222312,Carlton,Drysdale,Gen,Single,2,593867,1,1,4,2,437,Regular,237
222314,Carlton,Drysdale,Gen,Single,2,557757,0,1,3,2,437,Regular,178
222315,Carlton,Laing,Gen,Single,2,577267,0,1,4,2,437,Regular,206
222316,Ashwood,Matisse,Gen,Double,2,664577,1,1,4,2,437,Regular,298
222320,Carlton,Drysdale,Gen,Single,2,526485,0,1,3,2,400,Regular,178
222321,Ivanhoe,Drysdale,Gen,Single,2,524685,0,1,3,2,400,Regular,179
222322,Kooyong,Drysdale,Gen,Single,2,529205,0,1,3,2,400,Regular,182
222323,Ashwood,Monet,Gen,Double,2,633470,1,1,4,2,400,Regular,298
222324,Mckinnon,Rainforest,Gen,Double,2,626310,1,1,3,2,400,Regular,259
222325,Fitzroy,Monet,Gen,Double,2,638025,1,1,4,2,400,Regular,323
222326,Albion,Monet,Gen,Double,1,520160,0,1,3,2,336,Regular,161
222327,Ripponlea,Monet,Gen,Double,2,544310,1,1,4,2,336,Regular,207
222329,Ivanhoe,Arkley,Gen,Single,2,557037,0,1,3,2,437,Regular,179
222330,Kensington,Drysdale,Gen,Single,2,581417,0,1,4,2,437,Regular,213
222331,Kooyong,Haring,Gen,Single,2,576517,0,1,4,2,437,Regular,211
222332,Sandringham,Nolan,Gen,Single,2,548297,0,1,3,2,437,Regular,151
222333,Parkville,Drysdale,Gen,Single,2,577347,0,1,4,2,437,Regular,208
222334,Mckinnon,Heathland,Gen,Double,2,682007,1,1,4,2,437,Regular,307
222337,Carlton,Drysdale,Gen,Single,2,526485,0,1,3,2,400,Regular,178
222338,Ivanhoe,Drysdale,Gen,Single,2,524685,0,1,3,2,400,Regular,179
222340,Ashwood,Monet,Gen,Double,2,633470,1,1,4,2,400,Regular,298
222341,Mckinnon,Rainforest,Gen,Double,2,626610,1,1,3,2,400,Regular,259
222345,Ashwood,Condor,Gen,Double,2,685647,1,1,4,2,418,Corner,352
222346,Ripponlea,Condor,Gen,Double,2,629747,1,1,4,2,418,Corner,215
222347,Ripponlea,Streeton,Gen,Double,2,629047,1,1,4,2,418,Corner,207
222354,Hawthorn,Matisse,Gen,Double,2,804317,1,1,5,2,512,Regular,432
222355,Camberwell,Drysdale,Gen,Single,1,538312,0,1,3,2,464,Regular,142
222357,Carlton,Drysdale,Gen,Single,2,555522,0,1,3,2,464,Regular,178
222358,Caulfield,Drysdale,Gen,Single,2,570432,0,1,3,2,464,Regular,207
222359,Macleod,Drysdale,Gen,Single,2,588142,0,1,4,2,464,Regular,238
222360,Spotswood,Sunseeker,Gen,Single,2,589642,0,1,3,2,464,Regular,223
222361,Mandalay,Aqua,Elements,Double,2,850317,0,1,4,5,512,Regular,437
222362,Portsea,Teatree,Gen,Double,2,838117,1,1,4,2,512,Regular,426
222363,Fitzroy,Matisse,Gen,Double,2,784037,1,1,4,2,512,Regular,384
222364,Camberwell,Drysdale,Gen,Single,1,467312,0,1,3,2,375,Regular,142
222365,Collingwood,Drysdale,Gen,Single,2,469112,0,1,3,2,375,Regular,148
222366,Hawthorn,Monet,Gen,Double,2,718647,1,1,4,2,448,Regular,333
222367,Fitzroy,Matisse,Gen,Double,2,719347,1,1,4,2,448,Regular,323
222368,Kooyong,Drysdale,Gen,Single,2,487192,0,1,3,2,375,Regular,182
222369,Ashwood,Condor,Gen,Double,2,713047,1,1,4,2,448,Regular,298
222370,Caulfield,Drysdale,Gen,Single,2,570432,0,1,3,2,464,Regular,207
222371,Portsea,Heathland,Gen,Double,2,832847,1,1,4,2,512,Regular,426
222372,Mandalay,Aqua,Elements,Double,2,858037,0,1,4,5,512,Regular,437
222373,Ripponlea,Monet,Gen,Double,2,706547,1,1,4,2,489,Corner,215
222374,Ashwood,Monet,Gen,Double,2,638977,1,1,4,2,448,Corner,241
222375,Kooyong,Nolan,Gen,Single,2,558327,0,1,3,2,448,Corner,182
222376,Carlton,Strider,Gen,Single,2,603781,0,1,3,2,448,Corner,178
222377,Ivanhoe,Strider,Gen,Single,2,554277,0,1,3,2,448,Corner,179
222382,Ripponlea,Monet,Gen,Double,2,622797,1,1,4,2,448,Corner,207
222386,Alphington,Haring,Gen,Single,2,548517,0,1,3,2,376,Irregular,158
222387,Ashwood,Orana,Gen,Double,2,667387,1,1,4,2,376,Irregular,241
222391,Ashwood,Orana,Gen,Double,2,852255,1,1,5,2,398,Regular,384
222392,Parkville,Woodland,Gen,Single,2,696100,0,1,4,2,400,Regular,208
222393,Mckinnon,Rainforest,Gen,Double,2,801100,1,1,4,2,398,Regular,307
222394,Deepdene,Haring,Gen,Single,2,728500,0,1,4,2,446,Regular,225
222400,Ashwood,Condor,Gen,Double,2,655367,1,1,4,2,460,Corner,298
222405,Malvern,Sunseeker,Gen,Single,2,435740,1,1,4,2,451,Regular,267
222406,Canterbury,Sunseeker,Gen,Single,2,426740,0,1,4,2,451,Regular,250
222409,Malvern,Sunseeker,Gen,Single,2,408190,0,1,4,2,450,Regular,234
222412,Kooyong,Laing,Gen,Single,2,689055,0,1,3,2,400,Regular,182
222413,Carlton,Dowd,Gen,Single,2,704055,0,1,4,2,400,Regular,206
222442,Ashwood,Condor,Gen,Double,2,703757,1,1,4,2,477,Regular,352
222456,Carlton,Drysdale,Gen,Single,2,580007,0,1,3,2,462,Corner,178
222459,Portsea,Urban,Gen,Double,2,819917,1,1,4,2,571,Corner,426
222473,Kooyong,Drysdale,Gen,Single,2,558192,0,1,3,2,464,Regular,182
222477,Caulfield,Drysdale,Gen,Single,2,570432,0,1,3,2,464,Regular,207
222479,Cremorne,Drysdale,Gen,Single,2,554522,0,1,4,2,464,Regular,177
222483,Ashwood,Monet,Gen,Double,2,667342,1,1,4,2,464,Regular,298
222484,Fitzroy,Monet,Gen,Double,2,671732,1,1,4,2,464,Regular,323
222513,Camberwell,Dowd,Gen,Single,1,472312,0,1,3,2,375,Regular,142
222515,Collingwood,Drysdale,Gen,Single,2,469682,0,1,3,2,375,Regular,148
222517,Carlton,Dowd,Gen,Single,2,489522,0,1,3,2,375,Regular,178
222519,Kooyong,Drysdale,Gen,Single,2,487192,0,1,3,2,375,Regular,182
222521,Caulfield,Drysdale,Gen,Single,2,499432,0,1,3,2,375,Regular,207
222522,Ashwood,Monet,Gen,Double,2,596342,1,1,4,2,375,Regular,298
222524,Carlton,Arkley,Gen,Single,2,411090,0,1,4,2,500,Corner,206
222528,Canterbury,Drysdale,Gen,Single,2,438390,0,1,4,2,595,Regular,234
222531,Malvern,Lakeland,Gen,Single,2,457040,0,1,4,2,626,Corner,234
222532,Macleod,Laing,Gen,Single,2,471290,0,1,4,2,668,Corner,266
222533,Ormond,Haring,Gen,Single,2,468490,1,1,4,2,697,Regular,263
222534,Spotswood,Alpine,Gen,Single,2,495190,1,1,4,2,731,Corner,284
222537,Macleod,Dowd,Gen,Single,2,491890,0,1,5,2,698,Regular,299
222539,Thornbury,Drysdale,Gen,Single,2,477990,0,1,4,2,697,Irregular,264
222589,Ivanhoe,Drysdale,Gen,Single,2,348392,0,1,3,2,640,Regular,179
222591,Carlton,Drysdale,Gen,Single,2,552960,0,1,4,2,400,Regular,206
222594,Carlton,Drysdale,Gen,Single,2,575347,0,1,4,2,437,Regular,206
222595,Carlton,Haring,Gen,Single,2,575347,0,1,4,2,437,Regular,206
222596,Kooyong,Drysdale,Gen,Single,2,576517,0,1,4,2,437,Regular,211
222597,Kooyong,Haring,Gen,Single,2,576517,0,1,4,2,437,Regular,211
222600,Mckinnon,Urban,Gen,Double,2,682007,1,1,4,2,437,Regular,307
222601,Parkville,Sunseeker,Gen,Single,2,586847,0,1,4,2,437,Regular,208
222602,Cremorne,Dowd,Gen,Single,2,350982,0,1,4,2,640,Regular,172
222604,Parkville,Woodland,Gen,Single,2,582847,0,1,4,2,437,Regular,208
222605,Ashwood,Condor,Gen,Double,2,662657,1,1,4,2,437,Regular,298
222615,Canterbury,Sunseeker,Gen,Single,2,388002,0,1,4,2,640,Regular,234
222695,Kooyong,Drysdale,Gen,Single,2,504850,0,1,4,2,425,Regular,211
222696,Parkville,Drysdale,Gen,Single,2,505750,0,1,4,2,425,Regular,208
222703,Kooyong,Drysdale,Gen,Single,2,594467,0,1,4,2,437,Regular,239
222704,Carlton,Arkley,Gen,Single,2,580817,0,1,4,2,437,Regular,218
222764,Ivanhoe,Dowd,Gen,Single,2,332170,0,1,3,2,512,Regular,179
222765,Macleod,Drysdale,Gen,Single,2,664777,0,1,4,2,640,Irregular,266
222767,Bellfield,Arkley,Gen,Single,1,528600,0,1,4,2,342,Regular,184
222768,Camberwell,Drysdale,Gen,Single,1,520800,0,1,3,2,342,Regular,160
222772,Elwood,Condor,Gen,Double,2,612700,1,1,3,2,342,Regular,239
222775,Parkville,Sunseeker,Gen,Single,2,364750,0,1,4,2,576,Regular,208
222791,Ashwood,Condor,Gen,Double,2,852850,1,1,5,2,489,Corner,384
222792,Carlton,Drysdale,Gen,Single,2,729710,1,1,4,2,489,Corner,237
222793,Kooyong,Arkley,Gen,Single,2,763170,0,1,4,2,546,Irregular,211
222794,Ashwood,Condor,Gen,Double,2,874560,1,1,4,2,546,Irregular,352
222806,Williamstown,Drysdale,Gen,Single,2,610890,0,1,4,2,632,Corner,251
222807,Caulfield,Drysdale,Gen,Single,2,654372,0,1,4,2,392,Regular,231
222808,Strathmore,Haring,Gen,Single,2,655272,0,1,4,2,392,Regular,234
222809,Malvern,Drysdale,Gen,Single,2,656422,0,1,4,2,392,Regular,234
222810,Canterbury,Alpine,Gen,Single,2,660372,0,1,4,2,392,Regular,234
222811,Deepdene,Drysdale,Gen,Single,2,651552,0,1,4,2,392,Regular,225
222812,Fitzroy,Condor,Gen,Double,2,735052,1,1,4,2,392,Regular,323
222813,Hawthorn,Condor,Gen,Double,2,763962,1,1,4,2,392,Regular,395
222814,Cremorne,Drysdale,Gen,Single,2,625752,0,1,4,2,392,Regular,177
222826,Camberwell,Arkley,Gen,Single,1,508130,1,1,4,2,336,Regular,174
222827,Collingwood,Drysdale,Gen,Single,2,501830,0,1,3,2,336,Regular,172
222828,Elwood,Matisse,Gen,Double,2,610910,1,1,3,2,336,Regular,239
222837,Cremorne,Drysdale,Gen,Single,2,464210,0,1,4,2,336,Regular,172
222839,Ashwood,Matisse,Gen,Double,2,702910,1,1,5,2,400,Regular,384
222840,Williamstown,Arkley,Gen,Single,2,673460,0,1,4,2,448,Regular,251
222846,Ormond,Drysdale,Gen,Single,2,620457,1,1,4,2,471,Regular,263
222847,Caulfield,Arkley,Gen,Single,2,572610,0,1,5,2,450,Regular,265
222848,Malvern,Drysdale,Gen,Single,2,575210,1,1,4,2,450,Regular,267
222849,Thornbury,Haring,Gen,Single,2,574410,0,1,4,2,450,Regular,264
222850,Northcote,Arkley,Gen,Single,2,567510,0,1,4,2,450,Regular,250
222851,Deepdene,Strider,Gen,Single,2,566610,0,1,4,2,450,Regular,246
222867,Ripponlea,Matisse,Gen,Double,2,566187,1,1,4,2,294,Regular,215
222869,Cremorne,Drysdale,Gen,Single,2,485467,0,1,4,2,298,Regular,172
222895,Spotswood,Drysdale,Gen,Single,2,600380,1,1,4,2,447,Corner,284
222898,Cremorne,Drysdale,Gen,Single,2,327912,0,1,4,2,512,Regular,177
222900,Caulfield,Arkley,Gen,Single,2,360960,0,1,4,2,576,Regular,231
222901,Burnley,Arkley,Gen,Single,2,767697,1,1,4,2,620,Regular,305
222910,Malvern,Drysdale,Gen,Single,2,690069,1,1,4,2,448,Regular,267
222911,Kensington,Arkley,Gen,Single,2,353930,0,1,4,2,512,Regular,213
222920,Carlton,Drysdale,Gen,Single,2,446640,0,1,4,2,400,Regular,218
222921,Kooyong,Arkley,Gen,Single,2,464440,0,1,4,2,425,Regular,239
222922,Caulfield,Arkley,Gen,Single,2,461040,0,1,3,2,420,Regular,207
222923,Strathmore,Haring,Gen,Single,2,472940,0,1,4,2,420,Regular,234
222924,Deepdene,Drysdale,Gen,Single,2,555240,0,1,4,2,420,Regular,246
222928,Ripponlea,Matisse,Gen,Double,2,602165,1,1,4,2,342,Regular,215
222929,Camberwell,Dowd,Gen,Single,1,522765,0,1,3,2,336,Regular,160
222930,Bellfield,Drysdale,Gen,Single,1,531465,0,1,4,2,337,Regular,184
222931,Malvern,Drysdale,Gen,Single,2,584020,1,1,4,2,448,Regular,267
222932,Malvern,Drysdale,Gen,Single,2,584020,1,1,4,2,448,Regular,267
222934,Hawthorn,Condor,Gen,Double,2,627290,1,1,4,2,420,Regular,333
222935,Portsea,Teatree,Gen,Double,2,942965,1,1,4,2,512,Regular,426
222936,Canterbury,Drysdale,Gen,Single,2,566020,1,1,4,2,420,Regular,267
222937,Ashwood,Orana,Gen,Double,2,804055,1,1,4,2,400,Regular,298
222942,Caulfield,Arkley,Gen,Single,2,581420,0,1,5,2,448,Regular,265
222945,Fitzroy,Monet,Gen,Double,2,648990,1,1,4,2,448,Regular,323
222948,Malvern,Sunseeker,Gen,Single,2,575520,1,1,4,2,420,Regular,267
222951,Carlton,Dowd,Gen,Single,2,565400,1,1,4,2,491,Corner,237
222955,Macleod,Laing,Gen,Single,2,578420,0,1,4,2,469,Corner,266
222957,Kooyong,Strider,Gen,Single,2,564500,0,1,4,2,491,Corner,239
222961,Collingwood,Strider,Gen,Single,2,519690,0,1,3,2,491,Corner,148
222962,Deepdene,Strider,Gen,Single,2,576740,0,1,4,2,448,Regular,246
222965,Deepdene,Arkley,Gen,Single,2,535620,0,1,4,2,526,Regular,246
222970,Fitzroy,Matisse,Gen,Double,2,742400,1,1,4,2,561,Irregular,384
222985,Strathmore,Nolan,Gen,Single,2,614977,0,1,4,2,504,Corner,234
222987,Ivanhoe,Arkley,Gen,Single,2,519790,0,1,3,2,337,Irregular,207
222990,Deepdene,Drysdale,Gen,Single,2,606499,0,1,4,2,532,Corner,225
222996,Macleod,Laing,Gen,Single,2,543690,0,1,4,2,523,Irregular,266
223028,Macleod,Arkley,Gen,Single,2,528580,0,1,4,2,485,Corner,283
223031,Canterbury,Drysdale,Gen,Single,2,692120,0,1,4,2,494,Corner,234
223035,Ashwood,Matisse,Gen,Double,2,737340,1,1,5,2,532,Corner,384
223062,Strathmore,Arkley,Gen,Single,2,578720,0,1,4,2,444,Corner,234
223065,Portsea,Heathland,Gen,Double,2,653410,1,1,4,2,444,Corner,298
223067,Carlton,Strider,Gen,Single,2,619620,1,1,4,2,577,Corner,237
223069,Ivanhoe,Arkley,Gen,Single,2,480490,0,1,3,2,313,Regular,179
223070,Canterbury,Alpine,Gen,Single,2,588290,1,1,4,2,450,Regular,267
223071,Ashwood,Condor,Gen,Double,2,586910,1,1,4,2,313,Regular,298
223072,Malvern,Woodland,Gen,Single,2,588290,1,1,4,2,450,Regular,267
223073,Williamstown,Strider,Gen,Single,2,529400,0,1,4,2,526,Regular,251
223074,Vermont,Haring,Gen,Single,2,594400,0,1,4,2,730,Regular,251
223076,Caulfield,Drysdale,Gen,Single,2,532700,0,1,5,2,523,Irregular,265
223079,Northcote,Arkley,Gen,Single,2,597100,0,1,4,2,730,Regular,250
223080,Hawthorn,Streeton,Gen,Double,2,673290,1,1,4,2,730,Regular,333
223081,Thornbury,Nolan,Gen,Single,2,548000,0,1,4,2,526,Regular,264
223085,Sandringham,Drysdale,Gen,Single,2,508837,0,1,3,2,450,Corner,151
223086,Ashwood,Condor,Gen,Double,2,606437,1,1,4,2,450,Corner,241
223087,Bellfield,Drysdale,Gen,Single,1,516260,0,1,4,2,336,Regular,184
223088,Ripponlea,Matisse,Gen,Double,2,620960,1,1,4,2,336,Regular,215
223089,Elwood,Condor,Gen,Double,2,612470,1,1,4,2,336,Regular,274
223090,Malvern,Sunseeker,Gen,Single,2,383850,0,1,4,2,582,Corner,234
223091,Macleod,Laing,Gen,Single,2,377000,0,1,4,2,586,Regular,238
223092,Ormond,Dowd,Gen,Single,2,378700,1,1,3,2,586,Regular,237
223093,Deepdene,Haring,Gen,Single,2,370100,0,1,4,2,582,Corner,225
223097,Spotswood,Lakeland,Gen,Single,2,441900,1,1,4,2,814,Regular,284
223101,Carlton,Haring,Gen,Single,2,566460,0,1,4,2,400,Regular,218
223103,Kooyong,Haring,Gen,Single,2,562160,0,1,4,2,400,Regular,211
223104,Mckinnon,Metropolitan,Gen,Double,2,654930,1,1,3,2,400,Regular,259
223105,Ashwood,Matisse,Gen,Double,2,708710,1,1,5,2,400,Regular,384
223106,Spotswood,Alpine,Gen,Single,2,406500,0,1,3,2,814,Regular,223
223107,Macleod,Nolan,Gen,Single,2,436100,0,1,5,2,804,Regular,299
223108,Ivanhoe,Haring,Gen,Single,2,539260,0,1,3,2,400,Regular,179
223109,Ormond,Strider,Gen,Single,2,424500,1,1,4,2,804,Regular,263
223110,Cremorne,Arkley,Gen,Single,2,375600,0,1,4,2,804,Regular,172
223111,Carlton,Drysdale,Gen,Single,2,399600,0,1,4,2,905,Regular,206
223115,Cremorne,Arkley,Gen,Single,2,592817,0,1,4,2,501,Corner,177
223119,Strathmore,Haring,Gen,Single,2,678237,1,1,4,2,585,Regular,268
223123,Collingwood,Arkley,Gen,Single,2,547230,0,1,3,2,528,Irregular,172
223124,Ripponlea,Condor,Gen,Double,2,624430,1,1,4,2,528,Irregular,215
223163,Canterbury,Drysdale,Gen,Single,2,556140,0,1,4,2,420,Regular,250
223165,Hawthorn,Matisse,Gen,Double,2,625130,1,1,4,2,420,Regular,333
223169,Deepdene,Drysdale,Gen,Single,2,572800,0,1,4,2,448,Regular,246
223170,Kooyong,Arkley,Gen,Single,2,634500,0,1,4,2,749,Irregular,239
223171,Macleod,Laing,Gen,Single,2,596420,0,1,4,2,512,Regular,266
223172,Macleod,Haring,Gen,Single,2,616090,0,1,4,2,576,Regular,283
223173,Carlton,Nolan,Gen,Single,2,636900,1,1,4,2,749,Irregular,237
223174,Canterbury,Drysdale,Gen,Single,2,595520,1,1,4,2,512,Regular,267
223175,Macleod,Arkley,Gen,Single,2,625090,0,1,5,2,576,Regular,299
223176,Deepdene,Laing,Gen,Single,2,700890,0,1,4,2,417,Corner,246
223177,Hawthorn,Condor,Gen,Double,2,767290,1,1,4,2,417,Corner,333
223178,Collingwood,Haring,Gen,Single,2,400240,0,1,3,2,294,Regular,148
223180,Carlton,Dowd,Gen,Single,2,515377,0,1,3,2,412,Regular,178
223187,Ivanhoe,Strider,Gen,Single,2,540077,0,1,3,2,447,Corner,179
223192,Spotswood,Alpine,Gen,Single,2,657792,1,1,4,2,519,Regular,284
223197,Portsea,Metropolitan,Gen,Double,2,700330,1,1,4,2,520,Regular,298
223201,Kooyong,Dowd,Gen,Single,2,575752,0,1,4,2,400,Regular,224
223202,Canterbury,Lakeland,Gen,Single,2,634392,1,1,4,2,500,Irregular,267
223207,Cremorne,Drysdale,Gen,Single,2,521620,0,1,4,2,437,Corner,177
223209,Collingwood,Haring,Gen,Single,2,494360,0,1,3,2,379,Corner,148
223217,Carlton,Haring,Gen,Single,2,578500,1,1,4,2,407,Regular,237
223218,Ashwood,Monet,Gen,Double,2,704500,1,1,5,2,407,Regular,384
223219,Macleod,Drysdale,Gen,Single,2,746929,0,1,5,2,507,Corner,299
223221,Portsea,Rainforest,Gen,Double,2,721400,1,1,4,2,603,Irregular,298
223223,Ashwood,Monet,Gen,Double,2,748116,1,1,5,2,550,Corner,384
223226,Ashwood,Orana,Gen,Double,2,667700,1,1,4,2,350,Regular,241
223227,Collingwood,Arkley,Gen,Single,2,582322,0,1,3,2,550,Corner,172
223229,Oakleigh,Condor,Gen,Double,2,649931,1,1,4,2,567,Irregular,204
223232,Yarraville,Matisse,Gen,Double,2,644704,1,1,3,2,567,Irregular,198
223233,Oakleigh,Streeton,Gen,Double,2,659931,1,1,4,2,583,Irregular,204
223234,Yarraville,Matisse,Gen,Double,2,654704,1,1,3,2,583,Irregular,198
223235,Ormond,Arkley,Gen,Single,2,649592,1,1,4,2,512,Regular,263
223236,Macleod,Laing,Gen,Single,2,659822,0,1,4,2,512,Regular,283
223238,Macleod,Haring,Gen,Single,2,641287,0,1,4,2,448,Regular,266
223242,Malvern,Sunseeker,Gen,Single,2,621627,0,1,4,2,420,Regular,234
223245,Carlton,Arkley,Gen,Single,2,528737,0,1,4,2,364,Regular,206
223246,Kooyong,Laing,Gen,Single,2,579427,0,1,3,2,390,Corner,182
223248,Collingwood,Dowd,Gen,Single,2,477737,0,1,3,2,294,Regular,172
223251,Ripponlea,Monet,Gen,Double,2,554597,1,1,4,2,294,Regular,215
223254,Mckinnon,Metropolitan,Gen,Double,2,676577,1,1,3,2,390,Corner,259
223255,Canterbury,Alpine,Gen,Single,2,567057,0,1,4,2,392,Regular,234
223256,Strathmore,Drysdale,Gen,Single,2,553600,0,1,4,2,392,Regular,234
223257,Carlton,Haring,Gen,Single,2,508257,0,1,3,2,350,Regular,178
223258,Ashwood,Condor,Gen,Double,2,644047,1,1,4,2,350,Regular,352
223259,Mckinnon,Teatree,Gen,Double,2,638467,1,1,4,2,350,Regular,307
223260,Parkville,Woodland,Gen,Single,2,529947,0,1,4,2,350,Regular,208
223262,Elwood,Condor,Gen,Double,2,566927,1,1,3,2,294,Regular,239
223264,Camberwell,Nolan,Gen,Single,1,470550,0,1,3,2,294,Regular,160
223265,Camberwell,Drysdale,Gen,Single,1,467550,0,1,3,2,294,Regular,160
223268,Carlton,Drysdale,Gen,Single,2,664900,0,1,3,2,512,Regular,178
223269,Carlton,Haring,Gen,Single,2,681600,0,1,4,2,512,Regular,206
223271,Sandringham,Drysdale,Gen,Single,2,505500,0,1,3,2,353,Corner,151
223272,Kooyong,Arkley,Gen,Single,2,668000,0,1,3,2,512,Regular,182
223273,Parkville,Drysdale,Gen,Single,2,683600,0,1,4,2,512,Regular,208
223274,Macleod,Drysdale,Gen,Single,2,713000,0,1,4,2,512,Regular,238
223275,Macleod,Haring,Gen,Single,2,725200,0,1,4,2,512,Regular,266
223276,Spotswood,Drysdale,Gen,Single,2,702000,0,1,3,2,512,Regular,223
223277,Spotswood,Lakeland,Gen,Single,2,747900,1,1,4,2,512,Regular,284
223278,Camberwell,Drysdale,Gen,Single,1,518009,1,1,4,2,336,Regular,189
223279,Canterbury,Woodland,Gen,Single,2,698700,0,1,4,2,468,Regular,234
223280,Malvern,Alpine,Gen,Single,2,697250,0,1,4,2,457,Regular,234
223282,Strathmore,Drysdale,Gen,Single,2,693600,0,1,4,2,468,Regular,234
223283,Caulfield,Dowd,Gen,Single,2,722000,0,1,3,2,544,Corner,207
223285,Deepdene,Haring,Gen,Single,2,725500,0,1,4,2,544,Corner,225
223286,Hawthorn,Matisse,Gen,Double,2,772800,1,1,4,2,468,Regular,333
223287,Osborne,Heathland,Gen,Double,2,788600,1,1,4,2,457,Regular,352
223288,Hawthorn,Monet,Gen,Double,2,800100,1,1,4,2,457,Regular,395
223289,Osborne,Urban,Gen,Double,2,820100,0,1,5,2,468,Regular,416
223290,Ashwood,Monet,Gen,Double,2,810500,1,1,4,2,544,Corner,298
223291,Mckinnon,Heathland,Gen,Double,2,762200,1,1,3,2,512,Regular,259
223292,Macleod,Drysdale,Gen,Single,2,713000,0,1,4,2,512,Regular,238
223293,Ashwood,Matisse,Gen,Double,2,674962,1,1,4,2,400,Regular,352
223294,Spotswood,Drysdale,Gen,Single,2,702000,0,1,3,2,512,Regular,223
223305,Macleod,Laing,Gen,Single,2,790700,0,1,4,2,512,Regular,283
223316,Ivanhoe,Drysdale,Gen,Single,2,360780,0,1,3,2,722,Regular,207
223324,Ormond,Dowd,Gen,Single,2,408130,1,1,3,2,611,Regular,237
223330,Macleod,Drysdale,Gen,Single,2,403530,0,1,4,2,611,Regular,238
223345,Carlton,Drysdale,Gen,Single,2,525900,0,1,3,2,400,Regular,178
223347,Kooyong,Haring,Gen,Single,2,528620,0,1,3,2,400,Regular,182
223350,Mckinnon,Urban,Gen,Double,2,700007,1,1,4,2,444,Corner,307
223374,Carlton,Haring,Gen,Single,2,570837,0,1,3,2,455,Irregular,178
223378,Cremorne,Haring,Gen,Single,2,630647,0,1,4,2,545,Irregular,172
223379,Clifton,Nolan,Gen,Single,1,543200,0,1,2,2,513,Irregular,130
223382,Caulfield,Haring,Gen,Single,2,540240,0,1,3,2,446,Corner,207
223383,Carlton,Drysdale,Gen,Single,2,590730,0,1,3,2,412,Regular,178
223384,Carlton,Arkley,Gen,Single,2,607390,0,1,4,2,412,Regular,206
223385,Kooyong,Haring,Gen,Single,2,593450,0,1,3,2,412,Regular,182
223387,Kooyong,Drysdale,Gen,Single,2,608610,0,1,4,2,412,Regular,211
223389,Carlton,Drysdale,Gen,Single,2,566580,0,1,3,2,364,Regular,178
223390,Ivanhoe,Drysdale,Gen,Single,2,564480,0,1,3,2,364,Regular,179
223391,Ashwood,Monet,Gen,Double,2,677220,1,1,4,2,412,Regular,241
223392,Kooyong,Drysdale,Gen,Single,2,569220,0,1,3,2,364,Regular,182
223393,Ashwood,Monet,Gen,Double,2,697520,1,1,4,2,412,Regular,298
223394,Ashwood,Matisse,Gen,Double,2,749340,1,1,5,2,412,Regular,384
223395,Ashwood,Matisse,Gen,Double,2,725430,1,1,4,2,412,Regular,352
223396,Ashwood,Monet,Gen,Double,2,679647,1,1,4,2,364,Regular,298
223397,Mckinnon,Heathland,Gen,Double,2,687720,1,1,3,2,412,Regular,259
223398,Mckinnon,Urban,Gen,Double,2,713930,1,1,4,2,412,Regular,307
223399,Mckinnon,Heathland,Gen,Double,2,726030,1,1,5,2,412,Regular,340
223401,Strathmore,Drysdale,Gen,Single,2,676959,1,1,4,2,545,Irregular,268
223405,Fitzroy,Condor,Gen,Double,2,740549,1,1,4,2,392,Regular,384
223406,Thornbury,Drysdale,Gen,Single,2,669290,0,1,4,2,478,Regular,251
223407,Canterbury,Drysdale,Gen,Single,2,660850,0,1,4,2,478,Regular,234
223409,Macleod,Drysdale,Gen,Single,2,739899,0,1,5,2,532,Corner,299
223410,Thornbury,Dowd,Gen,Single,2,674290,0,1,4,2,478,Regular,251
223411,Malvern,Lakeland,Gen,Single,2,671900,0,1,4,2,478,Regular,234
223413,Strathmore,Drysdale,Gen,Single,2,661250,0,1,4,2,478,Regular,234
223414,Kingsbury,Condor,Gen,Double,1,512860,1,1,3,2,285,Irregular,169
223416,Macleod,Drysdale,Gen,Single,2,742330,0,1,5,2,520,Corner,299
223418,Caulfield,Drysdale,Gen,Single,2,648390,0,1,3,2,478,Regular,207
223419,Collingwood,Drysdale,Gen,Single,2,568782,0,1,3,2,294,Regular,172
223420,Kingsbury,Matisse,Gen,Double,1,474080,1,1,3,2,336,Corner,169
223421,Deepdene,Haring,Gen,Single,2,657530,0,1,4,2,478,Regular,225
223422,Osborne,Heathland,Gen,Double,2,759930,1,1,4,2,478,Regular,352
223423,Albion,Monet,Gen,Double,1,475430,0,1,3,2,336,Corner,161
223424,Osborne,Urban,Gen,Double,2,790640,0,1,5,2,478,Regular,416
223425,Osborne,Urban,Gen,Double,2,813350,0,1,5,2,478,Regular,454
